devi,692069
singh,1052658
kumar,1362802
das,1467656
kaur,1571477
ram,1645601
yadav,1716211
kumari,1779014
ali,1836981
lal,1894498
bibi,1951192
khatun,2006299
bai,2060316
sharma,2109188
sah,2154385
khan,2198808
mandal,2242896
mondal,2283321
patel,2322892
patil,2360659
prasad,2397864
roy,2432221
ray,2465456
sheikh,2494632
shaikh,2523372
sahu,2551695
gupta,2579005
pal,2604427
mahato,2629737
barman,2654741
begam,2679511
paramar,2703197
ansari,2726109
nayak,2747843
rathod,2769251
jadhav,2790362
begum,2811448
ghosh,2832476
rani,2853243
mahto,2873897
sarkar,2894035
murmu,2914034
chand,2933725
behera,2953306
paswan,2971405
mishra,2989471
majhi,3007405
patal,3025281
khatoon,3042758
thakur,3060173
biswas,3077390
thakor,3094012
ahamad,3110367
pawar,3126597
chauhan,3142790
naik,3158462
pradhan,3174060
bano,3189607
alam,3204604
bauri,3218964
saha,3233047
shinde,3246922
oraon,3260150
munda,3273227
malik,3286092
raut,3298279
nath,3310178
sardar,3322055
shaik,3333549
patra,3344848
chandra,3355939
chahan,3366720
tudu,3377500
prakash,3388079
shah,3398522
sinh,3408807
raj,3419037
jha,3429226
vasav,3439320
chaudhari,3449348
manjhi,3459271
jain,3469031
mohammed,3478724
kamble,3488395
soren,3497975
pandit,3507474
chaudhary,3516909
pandey,3526254
rai,3535562
islam,3544721
rana,3553832
solanki,3562862
pathan,3571837
jena,3580774
hussain,3589677
makavan,3598485
gayakwad,3606883
hansda,3614916
uddin,3622888
more,3630720
nisha,3638506
bagdi,3646282
varma,3653920
jana,3661399
sih,3668766
kadam,3676109
reddy,3683381
maity,3690641
ahmed,3697766
molla,3704842
giri,3711838
barik,3718803
husain,3725722
bhagat,3732336
bag,3738923
kanwar,3745435
sekha,3751882
hembram,3758310
miya,3764682
debnath,3770924
dey,3777166
swain,3783343
mal,3789493
dutta,3795627
jahan,3801718
basumatary,3807722
bera,3813677
shankar,3819543
bhoi,3825401
tiwari,3831252
verma,3837060
mali,3842792
dei,3848493
sing,3854174
joshi,3859832
rathav,3865461
gogoi,3871088
sangma,3876708
halder,3882272
sinha,3887817
ahmad,3893294
kisku,3898728
mohammad,3904155
sahoo,3909580
paul,3914994
marandi,3920371
panda,3925689
vaghel,3931002
rahaman,3936261
bewa,3941517
solank,3946723
karmakar,3951920
singha,3957112
marak,3962298
sekh,3967444
lohar,3972556
saw,3977663
rahman,3982753
narayan,3987840
kale,3992885
rao,3997924
boro,4002936
pramanik,4007864
sahani,4012788
rabha,4017610
mohanty,4022420
shukla,4027148
babu,4031811
bala,4036470
koli,4041120
shek,4045727
deshmukh,4050328
soni,4054927
mane,4059485
mahata,4064030
nair,4068572
haldar,4073091
sawant,4077592
samanta,4082072
tivari,4086512
debbarma,4090950
deka,4095376
cavad,4099726
mandi,4104038
sonvane,4108260
haque,4112476
pathak,4116623
chakraborty,4120743
rawal,4124833
tanti,4128896
rajak,4132956
shrivastav,4137004
mistri,4141044
manna,4145070
mallick,4149028
sahni,4152980
saren,4156918
kour,4160837
laskar,4164733
waghmare,4168614
