tan,713765
lim,1323342
lee,1868771
mohamed,2356225
wong,2805610
ng,3179010
chong,3453508
ahmad,3698032
abdul,3927227
chan,4148884
ong,4368543
chin,4580892
yap,4775433
ismail,4962260
abdullah,5148302
wan,5325542
abd,5494080
leong,5655460
goh,5815828
low,5968228
yong,6120148
liew,6244547
abu,6363381
lai,6481887
chew,6598748
othman,6712599
loh,6824503
mohamad,6936331
ibrahim,7046919
mohammed,7157305
chee,7267337
hassan,7373069
chua,7477536
ooi,7581269
ho,7682347
hashim,7780086
teh,7875320
lau,7967519
khoo,8054153
aziz,8138485
ali,8222565
yusof,8306493
kok,8389713
zainal,8472199
ang,8554306
rahman,8634541
yee,8712828
gan,8790559
koh,8867455
foo,8944199
ling,9020058
teoh,9093918
chai,9167475
kumar,9240071
singh,9312136
ramli,9381292
cheong,9448854
choo,9515910
cheah,9582840
kong,9649390
chia,9713310
mat,9777002
teo,9840011
tang,9902565
sulaiman,9964309
salleh,10025724
zakaria,10087089
che,10147467
omar,10207466
yeoh,10267086
sim,10326630
loo,10385744
chang,10442606
hamzah,10498229
tay,10553700
chen,10609121
tee,10664365
subramaniam,10719229
shah,10773461
fong,10827566
haji,10879521
cheng,10930844
chow,10982116
ishak,11032933
azmi,11082966
wei,11131582
soo,11179895
wee,11228132
yusoff,11276344
hong,11323923
nordin,11370996
idris,11417741
rahim,11463980
ting,11509384
raj,11554434
jaafar,11598927
heng,11642965
choong,11686725
pang,11730333
soon,11773688
alias,11816208
krishnan,11857211
yeo,11898113
kaur,11937952
khor,11977007
razali,12015683
lam,12053777
see,12091466
rosli,12129079
syed,12166338
yew,12203521
awang,12240401
osman,12277179
law,12313275
hamid,12349295
tham,12385239
daud,12420525
toh,12455432
chung,12490237
poh,12524739
boon,12559216
mokhtar,12593617
razak,12627461
ariffin,12661280
amin,12695023
ghazali,12728716
mansor,12762282
nair,12795418
muhammad,12828124
rashid,12860779
bakar,12893283
zulkifli,12925711
halim,12957911
tai,12989378
teng,13020693
kee,13051907
seng,13083095
soh,13114283
hussin,13145421
khan,13176255
harun,13207039
chuah,13237620
anuar,13267088
hui,13296076
ching,13324735
yahya,13353090
foong,13380712
din,13407954
li,13434792
mohammad,13461427
johari,13487860
kamaruddin,13514091
raja,13540246
firdaus,13566350
kamarudin,13592378
wahab,13618229
lin,13643802
nik,13669299
nor,13694695
noor,13720066
man,13745260
nizam,13770302
zainuddin,13795243
kassim,13819425
woo,13843531
khalid,13867485
hussain,13891338
musa,13915166
devi,13938817
muhamad,13962392
yen,13985815
tong,14009187
yahaya,14032483
azman,14055602
saw,14078620
yeap,14101461
loke,14124277
jamaludin,14146713
kuan,14168871
siew,14190953
ramasamy,14213010
hamdan,14234966
mahmud,14256896
mustafa,14278776
arumugam,14300378
muniandy,14321752
said,14343126
bee,14364424
phang,14385545
hasan,14406641
adnan,14427636
nasir,14448555
sin,14469474
kamal,14490064
hakim,14510553
han,14530991
fauzi,14551303
yaacob,14571513
samsudin,14591496
oh,14611479
